0,6,1175112,0.0056649,2206,1098,1109,0.00181164,206849
0,7,1175112,0.0035109,2206,1098,1109,0.00181164,207057
0,8,1175112,0.0049125,2206,1098,1109,0.00181164,238836
0,9,1175112,0.0033434,2206,1098,1109,0.00181164,238871
0,0,4940565,0.0052283,4468,2245,2224,0.000894874,923818
0,1,4940565,0.0069271,4468,2245,2224,0.000894874,785449
0,2,4940565,6.86276,4468,2245,2224,0.000894874,924107
0,3,4940565,14.548,4468,2245,2224,0.000894874,784999
0,4,4940565,0.0080959,4468,2245,2224,0.000894874,1152133
0,5,4940565,0.002395,4468,2245,2224,0.000894874,4948582
0,6,4940565,0.0210886,4468,2245,2224,0.000894874,785039
0,7,4940565,0.0202505,4468,2245,2224,0.000894874,785326
0,8,4940565,0.0095419,4468,2245,2224,0.000894874,923924
0,9,4940565,0.0068332,4468,2245,2224,0.000894874,924016
0,0,5831918,0.0063339,4872,2502,2371,0.000821275,1155130
0,1,5831918,0.0066815,4872,2502,2371,0.000821275,984923
0,2,5831918,1.35152,4872,2502,2371,0.000821275,1155080
0,3,5831918,60.996,4872,2502,2371,0.000821275,984628
0,4,5831918,0.0066854,4872,2502,2371,0.000821275,1645308
0,5,5831918,0.0030526,4872,2502,2371,0.000821275,5885560
0,6,5831918,0.007606,4872,2502,2371,0.000821275,984597
0,7,5831918,0.0097774,4872,2502,2371,0.000821275,984926
0,8,5831918,0.0184152,4872,2502,2371,0.000821275,1155070
0,9,5831918,0.0266291,4872,2502,2371,0.000821275,1155136
0,0,17016133,0.0087033,8257,2125,2096,0.00185384,11140816
0,1,17016133,0.0100278,8257,2125,2096,0.00185384,11579155
0,2,17016133,1.88974,8257,2125,2096,0.00185384,11136863
0,3,17016133,35.8334,8257,2125,2096,0.00185384,11573676
0,4,17016133,0.0408376,8257,2125,2096,0.00185384,12987791
0,5,17016133,0.0044784,8257,2125,2096,0.00185384,17068253
0,6,17016133,0.0117305,8257,2125,2096,0.00185384,11577243
0,7,17016133,0.009303,8257,2125,2096,0.00185384,11579184
0,8,17016133,0.0122156,8257,2125,2096,0.00185384,11140883
0,9,17016133,0.0082191,8257,2125,2096,0.00185384,11140692
0,0,94389982,0.0226334,20165,10153,10013,0.000198353,156108
0,1,94389982,0.0179385,20165,10153,10013,0.000198353,20025
0,2,94389982,0.0197854,20165,10153,10013,0.000198353,156108
0,3,94389982,0.0235872,20165,10153,10013,0.000198353,20025
0,4,94389982,0.039682,20165,10153,10013,0.000198353,2824106
0,5,94389982,0.0038405,20165,10153,10013,0.000198353,28527164
0,6,94389982,0.0427474,20165,10153,10013,0.000198353,20021
0,7,94389982,0.0348115,20165,10153,10013,0.000198353,20025
0,8,94389982,0.0406663,20165,10153,10013,0.000198353,20021
0,9,94389982,0.0193835,20165,10153,10013,0.000198353,156108
0,0,391566,0.0020559,1264,639,626,0.00315989,187855
0,1,391566,0.0024604,1264,639,626,0.00315989,189048
0,2,391566,0.0897452,1264,639,626,0.00315989,187848
0,3,391566,12.778,1264,639,626,0.00315989,188935
0,4,391566,0.001889,1264,639,626,0.00315989,221863
0,5,391566,0.0007522,1264,639,626,0.00315989,400294
0,6,391566,0.0035463,1264,639,626,0.00315989,188911
0,7,391566,0.0022353,1264,639,626,0.00315989,189045
0,8,391566,0.0041959,1264,639,626,0.00315989,187840
0,9,391566,0.0021424,1264,639,626,0.00315989,187908
0,0,708128,0.0025773,1688,794,895,0.00237536,324800
0,1,708128,0.0022502,1688,794,895,0.00237536,330579
0,2,708128,9.75465,1688,794,895,0.00237536,324557
0,3,708128,15.8747,1688,794,895,0.00237536,330288
0,4,708128,0.0059996,1688,794,895,0.00237536,379478
0,5,708128,0.0007337,1688,794,895,0.00237536,700591
0,6,708128,0.0034137,1688,794,895,0.00237536,330379
0,7,708128,0.0077317,1688,794,895,0.00237536,330423
0,8,708128,0.0030734,1688,794,895,0.00237536,324784
0,9,708128,0.003019,1688,794,895,0.00237536,324720
0,0,2534183,0.0020149,3210,1070,1070,0.00280374,1596268
0,1,2534183,0.0037197,3210,1070,1070,0.00280374,1584446
0,2,2534183,0.308964,3210,1070,1070,0.00280374,1595439
0,3,2534183,0.34174,3210,1070,1070,0.00280374,1584098
0,4,2534183,0.0017658,3210,1070,1070,0.00280374,1749344
0,5,2534183,0.0004035,3210,1070,1070,0.00280374,2606586
0,6,2534183,0.0142264,3210,1070,1070,0.00280374,1584005
0,7,2534183,0.0034339,3210,1070,1070,0.00280374,1584452
0,8,2534183,0.0140951,3210,1070,1070,0.00280374,1596127
0,9,2534183,0.0038184,3210,1070,1070,0.00280374,1596274
0,0,5475720,0.0295103,4692,1564,1564,0.00191816,3439764
0,1,5475720,0.00345,4692,1564,1564,0.00191816,3403133
0,2,5475720,0.580848,4692,1564,1564,0.00191816,3439663
0,3,5475720,0.863236,4692,1564,1564,0.00191816,3402608
0,4,5475720,0.0028473,4692,1564,1564,0.00191816,3810623
0,5,5475720,0.0011486,4692,1564,1564,0.00191816,5462955
0,6,5475720,0.0043177,4692,1564,1564,0.00191816,3402456
0,7,5475720,0.0036509,4692,1564,1564,0.00191816,3403133
0,8,5475720,0.0038976,4692,1564,1564,0.00191816,3439629
